image_path,mask_path
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4670a2b3-cad0-4d23-afaa-e823438f6944/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4670a2b3-cad0-4d23-afaa-e823438f6944/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/c2527ba6-5e4b-4efc-ab99-ecc4f833af86/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6c1a6959-d923-49fc-856e-8af6ff0f43e3/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/1a998ef3-797f-4a17-9aa6-96cfb9af87c9/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f9ba7ffd-bc66-4da6-b97d-1286d760a184/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/6f3af20f-895c-4209-88a1-81b4ec0dcca6/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9c013b59-e6a0-49d9-9053-d359301acc9d/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/02d3a9bc-63e2-4deb-9dc1-dba17e7d54c1/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/dcdcb9a4-fec7-45a2-b2b7-a282f963c551/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/de964751-ec9d-4c53-9da3-9d7f200987b1/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4d1f4689-55ad-4b3d-bc3f-c43e66e0b92d/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d5c3cfee-53ac-4021-8c1b-098c189f630e/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d42fb920-5df1-4341-93df-480c17355e44/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/856cbf9c-8eb7-459c-b9e7-641459b393b0/sweep_id/5.mha
